pretrain_sample_id,cohort,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
UCEC:C3N-00743,UCEC,0.08235003,22.64209,-1.2981012,9.359365,20.837553,-0.3886058,4.204336,5.415782,1.5576589,30.14654,3.9568164,8.454895,20.668358,-1.758902,-16.879293,-0.81188786,-0.59859544,0.49142122,-22.386587,22.00923,10.900616,-2.6922843,-8.111208,14.738104,2.966126,12.265612,4.5592446,-11.142038,5.229247,17.125332,-2.7534585,-8.810214,2.9044998,-0.4764758,31.767345,-10.266793,-2.8174162,-8.584354,-1.0639362,-19.788553,0.9662501,-17.715017,-19.160141,-29.938005,9.576814,13.995571,6.45785,0.089105606,12.443202,0.74020725,9.3901,-5.6668305,-21.25088,11.713463,3.3610406,-1.0628211,9.012379,-6.322795,-16.41784,-29.949633,23.73829,11.06669,-10.33449,4.7420993
UCEC:C3N-00836,UCEC,-3.0639212,58.954624,1.8405573,-57.552216,-39.4272,-4.9243126,11.775715,43.094765,26.710102,1.4718953,51.436745,40.31194,11.547953,4.4074035,-34.66258,48.151627,-55.22342,45.817616,-10.827487,41.743603,14.071314,-7.887916,-14.071881,41.689175,-0.3422723,3.8805923,-85.54478,16.623707,-20.589622,28.706993,-28.92175,-14.077241,-53.940617,40.656628,8.442388,42.576008,-35.242947,38.444164,10.682041,-9.104874,-29.117052,-11.9079485,-56.602837,-39.890953,1.4076369,1.4815269,-12.475965,-39.36214,72.41767,-34.20354,-2.6606703,12.767435,63.31383,12.929541,-29.697746,-17.221596,3.1429448,-34.700043,-36.791344,-2.4775229,-45.217327,92.18132,-37.9468,-7.7947774
UCEC:C3N-00847,UCEC,-12.795998,3.6459348,2.750159,15.538542,-13.678424,-5.56876,-0.90078634,11.118502,28.13905,29.888845,0.839836,3.7470088,16.985641,-2.2003706,-36.205242,-7.6306496,28.467482,13.062576,-25.561186,-1.8446985,8.027492,-5.4860096,-21.618967,20.995499,1.2562041,22.786871,-11.262977,-20.205097,0.49209642,0.98298824,0.9297429,0.6490125,-17.26534,6.4725075,17.562593,-3.6116116,-10.243059,-1.1569637,2.5355985,4.6315784,25.511183,-25.114168,-13.764811,-22.218126,5.372625,17.173185,8.757029,-5.4462066,14.118281,-17.783594,2.5466647,-5.140408,-2.6138313,9.10255,-14.415357,9.435143,-1.3239065,0.52486026,-24.568586,-11.728097,15.234051,14.902032,11.9723215,14.165475
UCEC:C3N-00848,UCEC,0.5454067,61.06546,-25.86749,-0.23781163,-5.797317,-35.265903,39.452446,-4.603791,21.771538,-14.51235,41.94508,6.8509207,56.94962,17.863438,-30.66083,71.52744,-46.521255,-8.002995,-43.281925,-23.421516,12.722329,-33.39845,3.5114896,19.876402,22.11099,13.977535,-19.21196,-26.028372,-50.406326,28.26072,-13.11651,15.574851,24.361258,-13.455849,-1.3694168,62.958763,-40.71149,5.03383,19.419203,-11.433124,46.930607,3.6255906,6.3542786,-113.596344,-21.51186,2.8802648,41.3591,7.533103,28.844206,-43.227962,-8.212832,5.9589906,1.9852679,-30.366703,-10.615402,40.97979,29.659931,-3.9897616,-90.78579,16.61519,38.04575,27.369158,-55.28649,-20.01616
UCEC:C3N-00850,UCEC,14.33125,20.227827,-4.664395,12.908288,8.186673,-7.2606535,-8.15213,17.45805,4.408599,20.117697,21.19235,-9.223296,19.825155,24.774328,-9.745336,23.69659,-13.537832,3.469946,-20.933586,8.209477,-0.33250573,-3.5774972,-10.090855,14.189718,-25.665314,4.5972023,-30.882698,-20.11526,0.20175433,-3.3419945,2.090983,-8.988119,0.032284826,24.738516,16.161245,26.023262,18.182274,14.622898,8.70652,-5.7181277,7.460651,-24.449242,13.82342,-31.286966,-22.298626,-12.91034,-2.0004406,4.626166,26.785349,-14.969883,-10.312595,-1.451694,-7.136736,-20.724915,-6.1239395,-9.2927685,8.325993,10.235937,-23.455332,-4.615779,21.857454,30.191929,-3.0462942,-16.990028
UCEC:C3N-00858,UCEC,12.390832,14.1013,2.1070535,14.068382,18.550348,-4.799795,-14.86313,17.540375,-7.955341,1.603779,34.006565,-15.769454,9.099283,32.061882,-9.594956,22.902843,-23.428568,-6.01184,-15.073513,16.966938,-10.887531,-5.23629,8.175495,15.527882,-23.59499,-8.074119,-40.98613,-20.987606,-13.183345,-2.2778485,0.7926679,-14.136466,-1.5372623,13.081577,1.8117203,27.524557,9.273683,16.567411,18.33945,-7.921334,3.2120006,-17.725786,-8.324772,-31.354471,-25.495895,-14.629895,1.4331352,0.23403716,31.440008,-26.245554,-18.148104,-4.023322,-4.8996954,-12.848132,2.5211854,-34.266758,13.301262,15.231133,-25.927736,-3.0209394,5.081432,16.565384,-3.8589926,-15.89923
UCEC:C3N-00866,UCEC,-3.2054956,21.582514,-12.031409,4.149139,9.30491,13.200727,-3.0005631,10.970375,-13.416722,-2.1769485,12.375947,-4.236709,-15.643859,6.1690927,-8.533166,12.424538,-12.456299,1.614925,-7.651247,18.374313,-1.5008738,0.8041551,12.070848,13.648357,17.111656,-14.671512,-21.440853,2.717258,-18.968395,14.078531,-4.810259,16.883951,-17.035545,29.361074,20.52675,1.3388064,-1.6489536,-11.19409,-7.281103,-14.558561,0.015478067,-13.859152,-16.973373,-34.472557,-0.11608728,6.997951,1.9494525,3.350147,16.028206,-0.94878274,-6.4515424,-9.738216,-5.429287,-7.9410343,15.560867,-7.5056496,14.904145,21.17741,-14.487705,-0.34964025,-0.64852434,8.562392,-16.626326,6.972727
UCEC:C3N-00880,UCEC,6.004913,14.406823,10.137753,0.09577221,5.4839215,-1.3476956,13.99117,23.93094,-8.470387,17.447153,29.969854,7.6236944,10.989344,-1.9516883,-20.814018,8.428252,-13.682475,-9.34362,24.139576,-3.9024415,-14.60377,-8.165893,6.3925457,15.313222,0.5567827,17.150501,-19.502462,-9.8651085,-7.3682246,-5.606269,19.31674,-1.6341074,-12.312511,-7.1109867,4.369003,12.681928,-19.746582,4.2616696,34.417118,-15.514041,-15.762451,2.7585423,-48.310123,3.001501,5.3762274,-9.143953,-7.2982855,-7.272865,33.331882,-15.329217,-11.49775,12.753973,-6.857924,-4.7945385,-2.8402083,-12.198008,17.277283,-17.658743,0.5336583,-29.818048,1.0214475,34.5405,-11.140067,-4.084307
UCEC:C3N-01001,UCEC,-16.46846,16.780489,-13.694659,-3.5833745,-10.555901,1.6223913,-14.701259,30.761536,-1.5399201,6.0826573,0.8926927,-0.71566826,20.607582,23.084421,-5.3688507,23.356945,6.36905,0.81537044,-9.595641,4.8908696,-2.2184741,-3.1291199,-16.543558,10.759073,-6.3466043,-0.9489862,-20.112347,7.2988973,-6.9915843,1.8595401,-7.2937436,7.170519,-14.729819,18.439531,1.4049529,13.433912,8.684377,3.158547,-4.0568547,8.776264,-15.010214,2.7446454,-7.3269906,-35.743553,-10.953031,-0.1454847,10.62999,8.216119,11.512801,-0.43267605,-2.8713236,-10.4559765,-0.73439103,-15.545973,-16.469563,-1.7712884,-6.6721525,-9.637741,-25.4601,-7.171773,0.052662365,5.6714025,-10.738161,11.142482
UCEC:C3N-01003,UCEC,13.557138,-5.019694,31.13652,8.696533,-11.061243,6.728188,-9.252288,0.17243546,-6.194741,19.915125,37.570614,0.5166699,-3.4890413,-1.9532145,-22.875433,-3.8430564,-24.031136,14.558875,-0.7603049,14.029715,4.5114875,6.75397,-3.3726418,-3.8810632,3.8167462,22.780907,-55.187454,-5.2305255,8.295397,-12.50019,7.7950664,-3.5121868,-10.99215,1.6343766,6.4244213,9.437912,-4.3239727,-19.025637,-9.005929,-10.643673,-7.4829817,-1.4340465,-37.87374,1.1021005,-10.180824,-9.11667,-17.99803,-2.077313,33.035435,-12.9428,3.2475805,-6.188176,-2.2203193,-30.715227,-3.3680415,12.189792,-0.42391354,-18.772465,-7.6487317,-3.6292975,12.188695,21.761694,-2.8951063,2.3093143
UCEC:C3N-01211,UCEC,2.3695843,30.94813,-10.348603,14.13273,-24.405327,-37.9206,12.264284,29.518627,32.217213,27.221642,-18.49213,16.716772,17.475075,-8.836044,-27.486073,-8.759137,-24.84441,26.098589,-5.9800463,7.5919347,21.381142,-10.037052,-3.1752326,3.8119311,-3.0307863,47.795296,-9.869753,-9.10826,13.401324,21.944265,5.8259687,-50.99933,24.164385,-0.64844906,-3.2394083,8.687487,-17.585196,22.691551,13.077488,4.0105667,-5.9495525,-9.812357,-35.43399,-49.473846,6.206286,32.659264,-29.639647,-3.3847592,44.123474,-15.167533,1.5263958,8.557064,-7.639484,28.940943,0.79256415,8.821133,10.422181,11.895166,-18.580435,1.4498749,26.917845,46.755795,-38.765903,22.086819
UCEC:C3N-01212,UCEC,-21.653156,49.477013,-8.258067,-39.410515,-25.122114,-19.145126,2.3290198,26.812107,4.3124843,6.4154897,2.884701,18.444725,-8.724991,5.723039,-6.720308,35.56655,-11.444393,-7.530296,-4.9461174,2.3371673,2.8400383,-19.162798,-2.931356,10.381462,10.952654,-11.796298,-42.11237,31.440504,-21.662298,15.709909,-25.757746,3.1799853,-45.912052,17.421415,7.6873403,11.572722,-19.139101,13.620922,10.1252165,18.61354,-19.004871,-16.112215,-41.55168,-19.199053,-6.0008526,-4.493214,17.460808,-14.10311,22.68347,-10.94919,3.634777,-4.842091,18.352701,-16.47309,-6.8232064,-17.077274,2.688909,-13.178454,-26.674349,9.320111,-26.923803,25.612774,-39.258564,-11.841428
UCEC:C3N-01217,UCEC,24.85089,35.345768,0.8545864,2.4648976,-23.228558,-2.9135327,4.5992823,7.657481,1.276628,21.994858,21.947367,3.1460686,14.114741,21.718964,-9.352672,-5.695657,-30.691126,-6.1726093,-4.5289664,13.05242,-2.1761522,13.869925,2.7048166,0.5792765,10.921064,-5.246918,-24.30676,-15.516326,9.154819,-1.4590722,-9.733911,6.172888,-10.379184,12.779779,9.585353,21.023352,-34.346073,-22.598011,10.413667,6.111051,7.866523,-12.141381,-7.9401646,-9.363374,-2.1196299,-17.37269,14.437778,-4.8140893,28.68999,1.9406574,-16.178368,-0.2169635,3.9696863,-8.917204,-15.713008,5.9058657,5.8298545,1.8970097,-38.272118,1.5207472,9.981708,6.256026,-6.968643,-10.065682
UCEC:C3N-01219,UCEC,13.870349,18.53924,-1.1752352,4.9073896,15.901799,-10.383309,7.6892276,8.663879,-8.516917,18.68835,10.379574,8.819428,14.647426,-3.9655073,-6.780551,-6.6300554,-7.1045895,0.40815055,-22.695456,0.9187325,14.7362795,4.187138,-0.7410822,5.9936023,-5.273471,15.06853,4.788957,-20.594631,5.2439537,3.0875084,-7.41808,-5.709214,4.171812,3.9590282,12.628203,-6.261649,-7.00668,-10.106753,3.5318232,-19.452742,12.512119,-3.5826783,-14.549976,-5.57566,-5.0003695,-6.4021134,4.143997,-2.6579485,17.945261,-2.2925012,-10.927602,-4.989054,-9.43587,8.84114,-2.7900662,-2.6192186,8.621975,-5.1332965,-10.403285,-23.71223,9.853927,8.385563,-17.26067,-4.057781
UCEC:C3N-01267,UCEC,-0.9629692,13.899161,4.870044,2.8201144,-6.4800735,-14.222622,-2.9022615,7.2376785,-1.184846,8.63687,-1.547252,-0.4702355,0.7133909,0.9470582,3.4991968,4.749669,-20.259197,6.315808,-6.7810783,-4.3897276,13.502854,-1.5748148,-2.1886857,1.0473969,-6.588425,18.865969,-9.668383,-7.3827405,5.9310017,-14.205775,-4.7504067,-10.03574,9.894074,9.051252,4.726464,-6.870779,-0.7086841,5.4614635,-7.886591,-1.6913551,12.952423,-3.9666526,-7.072873,-22.10195,-1.0888691,-3.3561199,-4.4901805,9.43222,8.5025015,-4.8030343,-18.574074,-9.86358,-0.005449336,1.7429237,8.7554865,2.4638045,6.0692716,2.1176312,-2.9741294,-1.9282207,4.5516,-5.244924,-22.02666,-2.4127655
UCEC:C3N-01346,UCEC,-3.2796037,2.1111858,-6.7094426,-5.533144,-23.850739,-1.3900318,-8.751527,15.936045,1.4579105,-13.057077,5.548505,-0.0362368,15.011965,12.124401,-31.344116,18.901009,-22.101955,-5.2449017,16.774174,13.111297,-7.988445,0.9194596,11.481265,-29.527403,-13.049287,-11.862761,-46.685406,-2.509682,-2.3396523,-2.1907995,-2.4194398,-24.77633,7.936503,-32.442932,-10.677438,16.899109,-13.582773,-31.82682,-0.5424445,3.9702628,-14.167367,-13.466524,-33.58633,-17.044079,-5.591644,2.0427308,-11.062073,-1.5522981,41.832954,-29.121788,-4.396796,-0.5982724,-5.270574,-15.622152,-19.82107,5.0472684,4.174674,-18.865376,-16.559868,33.769596,-54.200916,43.874012,-29.716383,13.440145
UCEC:C3N-01349,UCEC,16.077427,24.693594,9.923063,11.973211,-1.8781164,18.255058,-32.076984,14.447602,-19.26626,-10.032204,43.59335,-7.6372805,16.25728,15.187059,-21.125013,33.76423,-17.112452,1.5531151,-28.294786,15.748258,-16.825306,11.71219,-1.4390318,-0.7319688,-26.95325,-13.257603,-46.790104,2.4596667,-6.4634137,12.380452,1.9859776,-35.0537,2.2479906,-45.102497,-13.557338,30.963629,-28.69663,-15.459263,12.556035,-11.211988,8.694817,13.123969,-48.88956,-28.79442,-2.420404,-7.6462293,-1.4835056,0.23709345,52.11679,-41.32712,-23.466995,-1.4020295,-7.2129006,-14.719514,-25.114164,-14.121003,8.944828,-9.614046,-16.731157,31.597666,-26.049665,31.061636,-48.28394,2.522493
UCEC:C3N-01510,UCEC,-3.5197508,13.131293,4.599622,0.97731036,14.79075,-9.693582,15.686587,3.631798,-1.3365669,5.96191,18.117798,-3.1196885,3.2747838,14.199421,-9.47155,-9.316446,-5.9919844,-0.8937262,-42.560524,-10.729541,-8.374653,-2.5190094,6.1000423,8.274142,-9.677687,8.958794,-23.860382,-17.638487,-13.025908,15.751222,-17.832981,-7.087076,-0.8937801,7.1221747,1.9708217,9.485552,-13.204693,0.22528377,9.945473,-10.593574,32.7833,4.680777,0.63464606,-0.8353727,13.504605,3.9004035,-6.6443567,5.8520503,10.537632,-20.601105,-9.936282,-12.023431,-10.964921,-4.46959,5.598987,2.763256,-1.1084347,19.893963,-6.079618,-0.12939596,-2.8515363,1.950896,-6.9732003,14.448325
UCEC:C3N-01520,UCEC,12.187394,22.727812,-7.36245,1.7682459,19.968317,-21.515783,4.3500195,17.555853,-11.937774,13.93133,18.247988,11.59567,4.736828,3.9022717,-4.8295302,-1.4620408,-4.591136,-12.412754,-7.553005,-4.656625,7.1827507,3.856809,-4.468487,15.376179,7.54419,6.2176666,3.1713276,-14.3101845,-8.228294,-1.2604514,-11.995252,9.6982565,3.6154292,9.372549,13.973784,3.2977216,-7.423131,-18.431746,12.153344,-12.086705,13.522324,-13.977843,-17.768978,-11.843769,-11.470428,-13.527191,4.953958,1.162205,11.6322775,0.5825134,-16.036678,-2.581964,-17.5684,11.508635,14.798016,-8.670833,7.5228724,-2.4478621,-28.128172,-11.594878,-8.675133,3.051451,-8.616778,-5.3511524
UCEC:C3N-01521,UCEC,23.668053,5.6043653,5.3139973,-11.8455305,-3.3165162,-8.7137165,3.5459044,4.9767103,-9.152233,14.659376,31.508081,4.4301443,4.4024305,10.813523,2.4561548,-16.16863,-4.332717,3.4423375,-16.772816,-24.878815,3.9893503,8.836431,-0.58418673,20.158428,-9.44759,-2.8352613,-10.557838,-18.692991,-11.3442745,-11.810765,-2.397591,2.799401,0.4830452,4.1183167,-9.740742,20.125483,-3.929783,2.2379043,-0.428258,-4.5271707,30.439318,-15.099488,7.7668304,-4.5049796,-10.933148,-16.214806,3.4950552,-19.414068,8.0147085,-19.897072,-18.743692,-1.3615584,4.9797792,-7.3582754,-4.2482586,10.406158,23.751905,7.6265106,-23.446997,2.0136404,-5.469416,13.435112,-4.065883,-14.394338
UCEC:C3N-01537,UCEC,-2.8739235,-6.8578315,-5.7789583,0.2751876,-7.2255497,-21.780016,-7.750907,-6.597763,-3.939002,-6.693019,-2.6755033,-2.2545023,-1.148247,4.4749913,-2.1604056,5.7893414,-6.429792,-1.1869519,-5.1582413,-11.183299,9.717485,-12.0806875,1.8629595,-13.10705,-11.553651,-3.753879,-7.88079,-16.951498,-1.9988282,-0.09671252,-5.3803587,-12.481181,8.468803,7.4656096,-4.093637,-1.6220942,-1.6634339,-2.9710803,1.358491,8.206635,1.5628812,-14.342928,4.170265,-18.678408,-5.676696,5.5915866,0.29563704,4.261251,-4.465101,-2.0873432,0.37670344,-9.397679,6.3101554,2.7473438,-2.8927455,-0.10052702,7.1404595,-5.5063367,-4.438551,7.2483644,-3.5919056,22.297953,-7.825247,-4.64934
UCEC:C3N-01802,UCEC,84.28565,140.61092,35.47184,-64.26265,-43.131634,18.851248,-58.194878,37.459908,-1.8157287,-23.400545,143.54832,-28.353304,2.7575438,25.258104,12.372501,102.42874,-148.02557,9.510678,62.46371,23.792456,-22.44656,-36.590733,-7.2841134,66.48084,-50.84244,-34.90927,-142.77649,75.500984,-68.2889,-54.44213,-60.844044,-52.05544,-71.80133,-45.820423,-92.89505,108.09322,-68.55616,91.6987,31.797306,-5.6526666,7.1797047,84.68556,-128.1699,-46.48704,52.290657,-7.811721,-6.8630123,-104.03078,201.56041,-152.75003,29.066751,63.04729,70.51835,-10.275372,-86.948555,-100.927315,1.8942018,-67.75125,-40.365894,29.39211,-84.51344,149.29065,-106.21892,-60.471764
UCEC:C3N-01825,UCEC,-0.17998146,10.017715,-15.384641,5.8980846,-20.162096,-13.918435,6.693549,15.4243145,13.411378,19.114489,-0.35873282,6.428651,16.73176,17.843018,-12.942021,7.6386323,-20.9661,11.888318,-3.402784,5.9036546,17.157974,-1.3416278,-4.4568377,10.195666,-2.3373532,24.130583,-9.575474,-2.311761,16.82769,4.6814446,1.2656926,-29.893131,12.169843,3.7036808,2.4176874,-5.71318,-7.564435,13.549348,0.9834382,2.7946935,-2.4576395,-6.5761833,-13.34084,-31.927729,9.670523,11.379537,-8.165331,3.0168595,22.374275,-8.488736,-1.322279,-4.332773,6.62752,22.342415,7.5285726,7.9821186,7.632501,15.32647,-1.1814367,8.256001,2.4764106,13.09506,-30.142828,13.199883
UCEC:C3L-00006.N,UCEC,20.248888,8.008026,10.672594,-26.127008,-17.508938,9.590401,13.37167,19.719084,-12.954172,-20.44327,65.88797,0.103398465,-4.5883346,7.094422,13.590884,59.494434,-62.259335,-12.857363,-4.2746844,24.318335,8.067619,5.0487976,0.72485477,4.004704,-14.482661,-14.683914,-22.1871,-21.930231,-12.38469,-7.939675,-38.126095,3.1891725,9.289918,-15.256264,2.323971,45.376354,-3.794576,-16.064531,-5.2105722,-22.298752,12.3268385,20.411594,-33.30655,-47.11016,11.511189,-4.894158,19.654682,-2.7229304,58.512863,-30.769741,-9.405823,-17.85544,20.838665,-31.116652,-4.3817654,11.541868,-13.717875,-4.892931,-27.851927,6.45096,-17.089924,37.484203,-32.214302,-2.8645153
UCEC:C3L-00361.N,UCEC,5.9023976,6.8757114,23.39578,-22.404797,-42.165474,5.084519,0.5175006,23.878487,2.4192252,21.193426,31.89219,-5.1891613,15.385977,9.566483,6.151044,31.030603,-41.245754,2.3670034,-1.2651919,32.658447,15.216972,16.474648,-12.484431,-8.358244,7.8946624,-7.187557,-40.91253,27.277338,7.264458,3.8644192,-19.290422,1.9144692,10.148202,-18.825125,-4.983819,35.73675,-3.0968022,-24.847908,-25.871645,-14.99443,-10.445939,1.0846298,-5.6556563,-27.292868,4.905214,22.296312,16.673248,-0.21643162,39.948433,-2.8581784,2.32947,-23.320808,13.654625,-4.5956836,-24.179844,18.678993,-15.92332,-4.2836733,-34.139534,3.282133,14.304904,29.891966,-30.257679,11.923742
UCEC:C3L-00563.N,UCEC,40.654453,-9.70441,22.066408,-24.526327,-33.592884,16.33613,-2.2407954,15.264496,-35.215496,6.816845,64.54988,0.80514926,-9.095274,23.031057,-2.4016626,52.988953,-50.403522,5.0642214,-38.100838,10.757896,15.974064,18.52071,43.984383,9.444336,4.632167,-1.7652382,-62.842552,-18.640648,11.982491,-0.018645458,-24.947369,-15.154798,-5.6683645,20.695747,-29.844477,33.627804,14.441127,12.476798,-25.188408,-18.774843,-10.554499,-2.515823,-25.037123,-36.658855,5.284814,-8.394539,0.025253639,-10.16211,66.389946,-26.923943,9.909361,-18.836761,14.938854,9.735956,-3.0735903,-0.22468922,-14.073681,-14.746201,-11.127626,-1.4006333,5.5281844,33.154873,-12.935853,-22.684229
UCEC:C3L-00586.N,UCEC,39.745514,-14.469171,37.21974,-17.080198,-44.483578,-25.694572,-30.410585,13.314849,-17.033033,17.181452,33.997063,48.69374,-24.410522,24.451637,11.66597,31.305954,-52.605934,10.753458,-16.502821,5.3575063,6.5106397,9.522686,51.603275,9.485467,15.398262,-19.407078,-87.15293,1.7225428,-9.312868,-8.71937,-35.102844,-23.900806,-7.875086,4.525958,-1.7708484,25.89464,-9.050698,-3.5222023,-14.546914,-20.933834,-5.0134597,-28.118895,-43.47519,-34.539536,13.88025,-7.903422,23.08011,-3.08586,73.351776,-10.717783,-19.111988,-12.857387,13.9056015,-14.14588,-22.884445,3.1514428,-7.2812953,11.187576,-41.339005,60.895157,-24.139374,41.73469,-39.067375,8.391834
UCEC:C3L-00601.N,UCEC,19.594578,-18.059978,26.102795,-33.277863,-49.20518,-10.727407,-26.04899,14.973179,-6.2417893,17.92934,44.608692,34.10208,-7.382634,29.464573,11.104749,28.255657,-36.770878,40.87914,-9.175656,7.892631,-2.670529,6.382262,33.475166,20.62184,17.380966,2.7441077,-83.3296,13.8144455,4.144379,12.580678,-28.326532,-25.193766,-19.042673,9.2419815,-7.3326383,29.218416,15.04741,24.509394,-28.663269,-11.376833,-12.588604,-3.5677671,-20.219461,-41.620388,6.6968536,2.9100137,9.224388,-2.11775,60.740135,-25.496555,7.9767866,-32.401573,13.674478,2.671349,-42.377987,5.684412,-8.258604,3.2595203,-13.598747,15.403657,2.317478,56.511333,-13.879341,10.203997
UCEC:C3L-00605.N,UCEC,11.381906,-11.698293,10.145325,-8.325375,-27.64674,10.772773,5.6796713,7.0754724,-12.139189,8.472108,25.878387,2.476706,-11.454337,17.735119,1.2049342,30.91774,-42.836906,-5.9348383,-21.402796,14.013145,20.324383,11.381668,13.909023,13.3021,-4.403311,1.1761839,-29.379522,-6.8374352,1.2075453,-4.2514687,-0.3228678,-7.8858247,3.3115509,6.3354063,-11.25436,13.761839,-4.2288065,1.8080918,-9.947464,-10.527626,-14.233329,-0.69717526,-22.652363,-20.037786,-3.4100044,0.43640277,0.6305816,2.8297298,46.60958,-9.67455,-14.810813,-18.199123,6.0712724,3.0780888,-4.077936,14.267201,-9.074418,7.0629644,-5.030405,12.089286,8.586627,7.610023,-23.593046,2.2401333
UCEC:C3L-00769.N,UCEC,8.962302,-0.61312973,10.654728,-18.327898,-14.9996605,4.9337354,10.875305,8.736648,-11.711795,-11.598015,41.544197,-1.8884052,-4.549882,5.2145414,12.320754,38.829395,-51.159527,-14.599081,-4.7082515,27.876898,4.292986,8.328313,-7.38187,0.518042,-12.266954,-7.0714674,-17.181225,-16.165316,-8.876858,-6.532963,-27.90384,0.53540534,9.037125,-17.07797,9.491795,32.638668,-6.998116,-17.476847,-7.3622537,-19.56526,4.768084,12.4072,-26.985197,-37.146763,0.72577864,0.5922859,14.97586,-1.3365943,43.122078,-26.823122,-8.094339,-19.743433,15.373683,-29.695875,-2.5877576,16.268955,-8.197313,-1.1169263,-18.87535,7.0897527,-13.028104,29.465652,-22.44861,9.074463
UCEC:C3L-00770.N,UCEC,20.239265,-18.287603,23.559422,-10.1624365,-37.236256,13.240429,-8.117343,7.7680326,-16.759218,2.2334998,42.85546,8.117013,-7.668276,14.872158,-9.130751,41.59337,-46.062344,-0.77416813,-6.0216208,16.61471,28.99011,3.596761,39.349712,23.491426,20.216122,-9.312149,-54.816395,-10.538757,-1.9093474,12.8159075,-7.903965,-11.409476,-9.638949,9.534807,-10.051799,16.484789,3.7775676,-5.2744584,-21.566875,-21.332708,-13.564314,-2.6240876,-33.275787,-20.262234,-10.384086,0.46862075,7.1933575,-5.7153864,42.69951,-10.480146,-9.470447,-21.478653,8.246381,9.17832,-11.3016205,19.969997,-16.230444,5.3761044,-25.54084,10.254643,21.160002,6.7796354,-10.072924,6.2746367
UCEC:C3L-00771.N,UCEC,24.352325,-8.980092,6.458452,-22.34913,-23.123077,15.256535,14.039775,16.407143,-29.953169,2.443892,27.646614,1.3866391,-9.411112,13.185558,-5.0233765,42.079277,-36.101345,6.2771034,-16.530243,15.881702,7.6607375,9.729644,37.45945,-5.1244564,-0.068027526,-2.940175,-51.751488,-12.439446,8.047664,-1.8170458,-5.319182,-6.961488,-2.1940436,7.055665,-13.987588,32.413055,5.602904,-12.131093,-19.770508,-3.2912657,-16.89966,-0.24554586,-30.254381,-14.686019,0.14914921,-7.6081343,-9.405499,-2.2875102,49.03124,-24.29506,-1.110687,-15.818152,9.1168165,0.3865099,10.068066,4.710035,-5.6161637,-2.9179337,-1.4991823,12.160043,1.2801982,36.44104,-24.730436,-11.875502
UCEC:C3L-00930.N,UCEC,10.689501,-8.797596,20.010813,-6.181791,-25.780195,0.6861665,-6.4910746,19.024273,6.197229,22.304613,48.752632,12.049278,3.0483685,14.896837,1.925686,9.434003,-37.370678,11.366726,-19.596684,27.455261,18.69347,4.3840065,-6.6731863,34.208897,27.836538,10.033179,-51.39516,1.7263999,12.830582,6.81749,9.747166,-9.993876,3.3686984,-0.77004206,-12.154745,16.015156,3.595412,-4.6258817,-15.94944,-10.086453,-29.213522,-9.794364,-20.78509,-6.7438664,-3.76033,-0.15498783,0.6813253,-2.1696336,56.514034,-6.017019,0.10724294,-17.819574,20.277641,2.5590162,-19.712337,6.159796,-16.535793,-1.6770092,-16.047749,13.2851925,25.467459,5.3191485,-5.6519675,-7.867755
UCEC:C3L-00932.N,UCEC,9.35884,-7.6896276,13.856476,-10.509664,-14.572036,19.102957,-6.4935007,3.5051682,-18.545116,-1.8650793,20.943392,5.4139485,-12.8540535,3.2269082,-3.7193065,8.299946,-31.237877,5.5385685,-11.698457,23.1421,12.216764,6.5778394,4.6623225,-0.895431,2.47759,5.09628,-27.154274,-2.0632942,0.85382557,4.712005,2.5948265,5.458347,-1.7417372,2.8284214,6.220487,11.893946,-4.9573317,-5.851054,-18.138405,-10.163444,-7.7642603,-5.3321195,-26.7481,-12.587484,-4.462097,-7.257324,-2.2052767,6.0716877,34.95768,-14.247651,-11.663154,-19.696186,6.325821,-14.360384,5.058668,13.311793,-2.695307,6.323038,-0.15793806,6.138667,6.3175,11.399058,-10.210975,9.765487
UCEC:C3L-00947.N,UCEC,26.548985,-6.013108,19.794323,-14.685051,-20.463923,21.39779,3.8197792,6.74578,-2.5302672,2.0923488,52.563686,-5.122279,-1.992101,9.640511,4.927264,24.547016,-71.2516,-2.2268043,-17.437412,32.082363,13.755442,9.217858,8.488545,-11.942244,-1.3627148,-11.677911,-32.502827,-6.017385,12.76292,-8.998665,2.6957498,-6.3240104,9.520033,-21.465778,15.272868,22.695005,-16.589622,-21.337742,-12.971069,-20.82511,-0.09354479,6.1278358,-30.321005,-26.034378,1.5299282,5.798427,10.336032,9.956501,58.562706,-27.324602,0.9994231,-19.734097,22.488409,-34.133724,6.5899067,12.810514,1.6053672,0.7686256,-16.544638,1.144639,-8.808054,40.010483,-19.146315,21.970457
